,Index,Base,Base_weight,Base2,Base2_weight,Prep,Prep2,Calc.T,Calc.t,Support,Support2,Support_frac,Support2_frac,Promoter,Promoter_weight,Promoter2,Promoter2_weight,T,H2,O2,CO,H2O,CO2,CH4,TOS,F/W,Pt,Au,Ru,Rh,Ir,Cu,Pd,IWI,WI,CI,SI,SGP,CP,HDP,UGC,SCT,FSP,ME,DP,Calc T (oC),Calc T. (hr),Al2O3,MgO,CeO2,TiO2,ZEO,MnO,Y203,ZrO2,HAP,ACC,Tb4O7,HfO2,La2O3,Co3O4,ThO2,SiO2,Fe2O3,Sm2O3,Gd2O3,Yb2O3,CaO,Li,Ce,Co,Mg,Fe,Mn,Zr,K,Ni,Ca,Cs,V,Rb,Y,Na,La,Gd,Yb,Zn,Re,Ti,Cr,Ho,Nd,Tm,Sm,Er,Sr,YSZ,Temperature (C),H2 vol.%,O2 vol.%,CO vol.%,H2O vol.%,CO2 vol.%,CH4 vol.%,TOS (min),F/W (mg.min/ml),CO Conversion
179,2975,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,195.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,195.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,16.7
180,2976,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,209.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,209.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,20.8
181,2977,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,224.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,224.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,26.7
182,2978,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,240.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,240.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,30.8
183,2979,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,254.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,254.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,38.8
184,2981,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,284.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,284.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,45.4
185,2982,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,300.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,300.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,45.8
186,2983,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,150.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,150.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,6.25
187,2984,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,165.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,165.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,6.67
188,2985,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,180.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,180.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,7.08
189,2989,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,239.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,239.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,12.9
190,2991,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,269.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,269.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,19.2
191,2992,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,284.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,284.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,19.2
192,2993,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,299.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,299.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,20.0
193,2994,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,150.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,150.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,3.33
194,2995,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,165.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,165.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,3.33
195,2996,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,179.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,179.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,3.33
196,2997,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,195.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,195.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,4.17
197,2998,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,209.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,209.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,4.58
198,2999,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,224.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,224.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,4.17
199,3000,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,239.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,239.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,5.0
200,3001,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,254.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,254.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,5.42
201,3002,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,269.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,269.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,6.25
202,3003,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,284.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,284.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,7.08
203,3004,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,299.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,299.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,7.08
204,3005,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,150.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,150.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,7.54
205,3007,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,180.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,180.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,12.6
206,3009,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,210.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,210.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,17.7
207,3010,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,226.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,226.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,19.8
208,3011,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,240.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,240.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,26.1
209,3012,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,256.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,256.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,35.3
210,3013,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,270.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,270.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,44.5
211,3014,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,286.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,286.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,55.4
212,3015,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,301.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,301.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,65.9
213,3016,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,150.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,150.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,4.2
214,3017,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,165.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,165.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,3.83
215,3018,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,180.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,180.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,6.37
216,3019,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,196.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,196.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,10.2
